player,TD,Z1D,Z2D,Z3D,Z4D,Z5D,HSR_count,sprint_count,max_speed,match_date,jersey_number,position,team_name,is_starting,substitute_time,total_playing_time,total_match_time
WEAH TIMOTHY,10020.8,3175.6,4420.2,1402.9,777.6,243.5,118.0,52.0,33.0,2022-11-21,21.0,FW,USA,True,88.0,88.0,90.0
SARGENT JOSH,9933.5,2643.3,4914.1,1398.6,792.7,185.8,127.0,60.0,30.6,2022-11-21,24.0,FW,USA,True,74.0,74.0,90.0
AARONSON BRENDEN,4322.7,1353.9,1742.9,763.8,382.6,79.5,63.0,25.0,28.4,2022-11-21,11.0,FW,USA,False,66.0,24.0,90.0
MORRIS JORDAN,1548.4,487.4,651.4,197.7,125.3,86.6,18.0,14.0,29.1,2022-11-21,16.0,FW,USA,False,88.0,2.0,90.0
WRIGHT HAJI,2944.6,952.6,1164.0,489.1,204.1,134.9,47.0,15.0,29.5,2022-11-21,20.0,FW,USA,False,74.0,16.0,90.0
YEDLIN DEANDRE,2796.9,900.9,1277.0,353.8,200.0,65.2,30.0,16.0,31.6,2022-11-21,0.0,0,0,0,0.0,0.0,0.0
ACOSTA KELLYN,3116.4,1010.6,1164.3,598.3,294.5,48.6,49.0,23.0,28.7,2022-11-21,0.0,0,0,0,0.0,0.0,0.0
PICKFORD JORDAN,5085.6,3831.0,1105.1,137.3,12.2,0.0,18.0,1.0,24.2,2022-11-29,1.0,GK,England,True,57.0,57.0,90.0
WALKER KYLE,6178.2,2450.9,2457.7,698.8,380.6,189.7,70.0,30.0,32.1,2022-11-29,2.0,DF,England,True,65.0,65.0,90.0
SHAW LUKE,6622.2,2751.5,2664.8,737.7,332.4,135.1,65.0,28.0,30.4,2022-11-29,3.0,DF,England,True,58.0,58.0,90.0
RICE DECLAN,7270.1,2246.5,3416.9,1108.0,434.8,63.2,97.0,35.0,29.0,2022-11-29,4.0,MF,England,True,58.0,58.0,90.0
STONES JOHN,9239.0,3549.6,3965.4,1270.4,371.4,82.2,114.0,26.0,27.7,2022-11-29,5.0,DF,England,True,90.0,90.0,90.0
MAGUIRE HARRY,9390.4,3805.0,4176.9,887.4,432.0,89.2,84.0,33.0,30.5,2022-11-29,6.0,DF,England,True,90.0,90.0,90.0
HENDERSON JORDAN,10713.1,3828.9,4212.4,1629.5,760.6,282.8,144.0,57.0,31.0,2022-11-29,8.0,MF,England,True,58.0,58.0,90.0
KANE HARRY,6198.4,2351.7,2824.6,652.1,294.4,75.6,51.0,16.0,28.5,2022-11-29,9.0,FW,England,True,90.0,90.0,90.0
RASHFORD MARCUS,7972.2,3066.9,3129.9,811.6,466.4,497.5,78.0,44.0,34.2,2022-11-29,10.0,FW,England,True,76.0,76.0,90.0
FODEN PHIL,10586.4,3820.6,4119.2,1312.7,858.6,476.4,127.0,72.0,32.4,2022-11-29,11.0,FW,England,True,90.0,90.0,90.0
BELLINGHAM JUDE,10828.3,3893.9,3979.4,1617.8,1012.4,323.8,150.0,72.0,31.0,2022-11-29,22.0,MF,England,True,90.0,90.0,90.0
GREALISH JACK,2031.6,702.7,699.1,367.5,234.6,27.4,28.0,18.0,27.0,2022-11-29,7.0,FW,England,False,76.0,14.0,90.0
TRIPPIER KIERAN,2926.5,991.5,1544.0,241.1,149.8,0.0,21.0,9.0,26.4,2022-11-29,12.0,DF,England,False,65.0,25.0,90.0
PHILLIPS KALVIN,4287.4,1150.3,2175.0,728.4,159.5,74.6,58.0,12.0,30.8,2022-11-29,14.0,MF,England,False,58.0,32.0,90.0
ALEXANDER-ARNOLD TRENT,3004.4,1245.6,1224.6,267.1,202.8,64.6,25.0,14.0,31.0,2022-11-29,18.0,DF,England,False,57.0,33.0,90.0
WILSON CALUM,3829.6,1287.9,1649.0,477.9,292.2,122.5,45.0,23.0,32.4,2022-11-29,0.0,0,0,0,0.0,0.0,0.0
WILLIAMS NECO,3275.8,1098.7,1634.9,331.2,159.2,52.1,35.0,15.0,32.0,2022-11-29,3.0,DF,Wales,True,36.0,36.0,90.0
DAVIES BEN,6067.5,2044.7,2984.6,748.1,245.7,44.9,69.0,18.0,29.7,2022-11-29,4.0,DF,Wales,True,59.0,59.0,90.0
MEPHAM CHRIS,9134.4,3544.1,4305.0,893.3,354.4,36.5,94.0,25.0,28.5,2022-11-29,5.0,DF,Wales,True,90.0,90.0,90.0
RODON JOE,9340.0,3170.9,4628.9,1080.6,347.4,111.1,106.0,31.0,30.8,2022-11-29,6.0,DF,Wales,True,90.0,90.0,90.0
ALLEN JOE,9206.0,2834.5,4487.9,1252.0,524.7,105.9,107.0,37.0,29.2,2022-11-29,7.0,MF,Wales,True,81.0,81.0,90.0
RAMSEY AARON,11095.3,3881.1,4422.6,1871.8,782.2,137.6,164.0,60.0,30.1,2022-11-29,10.0,MF,Wales,True,61.0,61.0,90.0
BALE GARETH,5060.6,1738.3,2358.2,731.8,207.0,25.8,67.0,19.0,27.8,2022-11-29,11.0,FW,Wales,True,45.0,45.0,90.0
MOORE KIEFFER,10697.3,3577.2,4586.0,1328.6,1063.3,142.3,138.0,80.0,29.3,2022-11-29,13.0,FW,Wales,True,90.0,90.0,90.0
AMPADU ETHAN,10091.8,3190.0,4862.2,1270.6,499.5,269.5,122.0,41.0,32.1,2022-11-29,15.0,DF,Wales,True,90.0,90.0,90.0
JAMES DANIEL,7921.9,3031.7,3140.2,999.0,560.9,189.3,95.0,44.0,32.3,2022-11-29,20.0,FW,Wales,True,77.0,77.0,90.0
WILSON HARRY,1944.4,673.5,765.7,316.2,140.4,48.6,33.0,14.0,28.2,2022-11-29,8.0,MF,Wales,False,77.0,13.0,90.0
JOHNSON BRENNAN,3937.6,1686.1,1553.4,379.6,189.8,128.4,36.0,19.0,33.0,2022-11-29,9.0,FW,Wales,False,46.0,44.0,90.0
ROBERTS CONNOR,6739.1,2072.3,2873.5,921.9,560.0,310.7,87.0,36.0,30.4,2022-11-29,14.0,DF,Wales,False,36.0,54.0,90.0
MORRELL JOE,4066.1,1165.3,1890.7,870.6,122.8,16.7,75.0,11.0,28.1,2022-11-29,16.0,MF,Wales,False,59.0,31.0,90.0
COLWILL RUBIN,1757.9,448.1,889.1,328.4,78.8,13.7,25.0,5.0,27.4,2022-11-29,25.0,MF,Wales,False,81.0,9.0,90.0
HOSSEINI HOSSEIN,4893.3,4072.2,698.8,105.7,16.6,0.0,16.0,2.0,23.0,2022-11-25,24.0,GK,Iran,True,77.0,77.0,90.0
HAJISAFI EHSAN,9726.0,2784.6,4610.1,1538.7,668.2,124.5,124.0,46.0,30.4,2022-11-25,3.0,DF,Iran,True,90.0,90.0,90.0
MOHAMMADI MILAD,10878.5,3901.0,4712.5,1115.0,760.4,389.4,110.0,69.0,33.7,2022-11-25,5.0,DF,Iran,True,90.0,90.0,90.0
EZATOLAHI SAEID,9662.4,3301.7,4522.0,1443.6,342.1,52.2,121.0,23.0,28.2,2022-11-25,6.0,MF,Iran,True,83.0,83.0,90.0
POURALIGANJI MORTEZA,10557.7,3716.3,4459.6,1531.9,666.2,183.7,137.0,50.0,30.8,2022-11-25,8.0,DF,Iran,True,90.0,90.0,90.0
TAREMI MEHDI,11574.8,3649.5,4773.4,1568.4,1055.6,527.8,151.0,77.0,32.1,2022-11-25,9.0,FW,Iran,True,90.0,90.0,90.0
GHOLIZADEH ALI,9231.6,3014.1,4007.4,1351.5,615.7,242.8,118.0,45.0,32.2,2022-11-25,0.0,0,0,0,0.0,0.0,0.0
HOSSEINI MAJID,10302.6,3952.1,4822.7,920.0,524.4,84.5,85.0,39.0,29.1,2022-11-25,19.0,DF,Iran,True,90.0,90.0,90.0
AZMOUN SARDAR,5820.6,2997.0,1697.3,445.9,337.6,342.3,47.0,33.0,34.3,2022-11-25,20.0,FW,Iran,True,68.0,68.0,90.0
NOOROLLAHI AHMAD,8574.2,3288.2,3758.9,868.6,379.8,279.5,69.0,34.0,33.8,2022-11-25,0.0,0,0,0,0.0,0.0,0.0
REZAEIAN RAMIN,11844.9,3992.9,4633.7,1737.6,951.1,529.5,160.0,76.0,32.1,2022-11-25,23.0,DF,Iran,True,90.0,90.0,90.0
JAHANBAKHSH ALIREZA,2748.6,1013.4,854.6,418.3,281.2,181.1,36.0,21.0,33.1,2022-11-25,7.0,MF,Iran,False,98.0,-8.0,90.0
ANSARIFARD KARIM,3516.5,1210.0,1403.1,503.2,300.7,99.5,39.0,16.0,30.6,2022-11-25,10.0,FW,Iran,False,68.0,22.0,90.0
CHESHMI ROUZBEH,2466.5,874.4,1067.2,350.7,160.1,13.8,29.0,10.0,27.9,2022-11-25,0.0,0,0,0,0.0,0.0,0.0
TORABI MEHDI,2814.6,1068.4,846.3,403.3,296.1,200.4,33.0,18.0,34.1,2022-11-25,16.0,FW,Iran,False,77.0,13.0,90.0
KARIMI ALI,2225.9,772.4,814.5,475.2,163.8,0.0,35.0,10.0,25.0,2022-11-25,18.0,MF,Iran,False,83.0,7.0,90.0
HENNESSEY WAYNE,4368.9,2959.1,1187.0,186.6,36.7,0.0,20.0,4.0,22.1,2022-11-25,1.0,GK,Wales,True,86.0,86.0,90.0
WILLIAMS NECO,10915.0,3782.1,4300.5,1671.1,827.4,335.1,147.0,63.0,31.7,2022-11-25,3.0,DF,Wales,True,90.0,90.0,90.0
DAVIES BEN,10150.9,3744.7,4197.4,1424.2,557.3,228.4,117.0,40.0,30.5,2022-11-25,4.0,DF,Wales,True,90.0,90.0,90.0
MEPHAM CHRIS,10234.3,4263.6,3847.1,1289.5,492.3,342.9,119.0,39.0,31.4,2022-11-25,5.0,DF,Wales,True,90.0,90.0,90.0
RODON JOE,9790.8,3993.7,4009.3,909.6,480.7,397.5,94.0,45.0,34.4,2022-11-25,6.0,DF,Wales,True,45.0,45.0,90.0
WILSON HARRY,6726.1,2450.3,2878.8,847.5,402.9,146.0,70.0,34.0,33.3,2022-11-25,8.0,MF,Wales,True,58.0,58.0,90.0
RAMSEY AARON,10292.9,3544.9,3748.7,2038.0,844.0,117.3,165.0,59.0,28.2,2022-11-25,10.0,MF,Wales,True,87.0,87.0,90.0
BALE GARETH,10036.4,4084.8,4127.0,1409.1,351.3,64.2,118.0,30.0,29.0,2022-11-25,11.0,FW,Wales,True,90.0,90.0,90.0
MOORE KIEFFER,11001.6,4058.5,4365.4,1385.1,914.2,277.2,137.0,75.0,32.7,2022-11-25,13.0,FW,Wales,True,90.0,90.0,90.0
ROBERTS CONNOR,7276.9,1985.1,3024.3,1488.9,590.2,188.5,123.0,44.0,31.1,2022-11-25,14.0,DF,Wales,True,57.0,57.0,90.0
AMPADU ETHAN,9577.0,2709.3,4519.4,1553.4,592.8,202.1,122.0,39.0,33.0,2022-11-25,15.0,DF,Wales,True,77.0,77.0,90.0
WARD DANNY,781.5,566.1,162.5,47.4,5.5,0.0,3.0,1.0,20.7,2022-11-25,12.0,GK,Wales,False,87.0,3.0,90.0
ALLEN JOE,2683.3,805.8,1125.9,415.9,275.8,59.8,37.0,16.0,28.6,2022-11-25,7.0,MF,Wales,False,77.0,13.0,90.0
JOHNSON BRENNAN,3607.8,1518.2,1413.2,376.3,196.3,103.9,34.0,19.0,31.1,2022-11-25,9.0,FW,Wales,False,57.0,33.0,90.0
JAMES DANIEL,4445.4,1857.3,1240.3,643.7,293.0,410.8,60.0,30.0,35.4,2022-11-25,20.0,FW,Wales,False,58.0,32.0,90.0
SCHMEICHEL KASPER,4390.3,3108.8,1013.3,191.0,77.7,0.0,17.0,3.0,22.8,2022-11-30,1.0,GK,Denmark,True,0.0,90.0,90.0
ANDERSEN JOACHIM,10665.5,3351.1,5282.6,1491.0,465.0,75.7,123.0,34.0,28.5,2022-11-30,2.0,DF,Denmark,True,90.0,90.0,90.0
MAEHLE JOAKIM,8525.6,2918.3,3442.6,1142.4,612.1,410.1,96.0,45.0,33.1,2022-11-30,5.0,DF,Denmark,True,70.0,70.0,90.0
CHRISTENSEN ANDREAS,9782.9,3718.5,4618.5,830.6,492.1,123.3,76.0,37.0,31.6,2022-11-30,6.0,DF,Denmark,True,90.0,90.0,90.0
JENSEN MATHIAS,7941.0,2303.7,3503.6,1454.8,543.2,135.8,118.0,37.0,30.1,2022-11-30,7.0,MF,Denmark,True,59.0,59.0,90.0
BRAITHWAITE MARTIN,6713.0,2704.0,2356.9,949.2,571.3,131.6,81.0,39.0,33.0,2022-11-30,9.0,FW,Denmark,True,59.0,59.0,90.0
ERIKSEN CHRISTIAN,12157.4,3463.7,5987.5,1981.7,573.8,150.8,154.0,43.0,28.3,2022-11-30,10.0,MF,Denmark,True,90.0,90.0,90.0
SKOV OLSEN ANDREAS,8385.7,3025.6,3350.9,1305.7,509.9,194.5,120.0,40.0,29.7,2022-11-30,11.0,MF,Denmark,True,69.0,69.0,90.0
KRISTENSEN RASMUS,5402.2,1910.8,2286.2,759.0,350.1,96.7,61.0,21.0,30.0,2022-11-30,13.0,DF,Denmark,True,90.0,90.0,90.0
HOJBJERG PIERRE-EMILE,10489.9,3692.4,4607.2,1679.4,425.9,85.0,142.0,33.0,28.2,2022-11-30,23.0,MF,Denmark,True,90.0,90.0,90.0
LINDSTROM JESPER,11151.2,4384.7,3952.0,1573.4,779.5,461.7,148.0,65.0,33.3,2022-11-30,25.0,MF,Denmark,True,46.0,46.0,90.0
DOLBERG KASPER,4129.0,1562.8,1587.2,570.2,344.8,64.0,57.0,28.0,28.6,2022-11-30,0.0,0,0,0,0.0,0.0,0.0
DAMSGAARD MIKKEL,4456.8,1369.6,2071.1,505.9,421.2,89.1,46.0,29.0,29.8,2022-11-30,12.0,MF,Denmark,False,59.0,31.0,90.0
CORNELIUS ANDREAS,2938.1,1193.7,1174.3,418.7,121.6,29.7,33.0,13.0,27.8,2022-11-30,21.0,FW,Denmark,False,70.0,20.0,90.0
SKOV ROBERT,3093.8,1055.3,1298.5,429.1,239.5,71.5,33.0,16.0,30.1,2022-11-30,24.0,DF,Denmark,False,69.0,21.0,90.0
BAH ALEXANDER,6153.6,1659.6,3190.6,712.6,436.3,154.5,64.0,31.0,32.4,2022-11-30,26.0,DF,Denmark,False,46.0,44.0,90.0
RYAN MATHEW,5553.3,3663.5,1707.6,112.7,68.9,0.0,10.0,2.0,25.5,2022-11-30,1.0,GK,Australia,True,0.0,90.0,90.0
DEGENEK MILOS,10902.4,4099.3,4810.1,1270.1,487.3,236.6,124.0,44.0,31.0,2022-11-30,2.0,DF,Australia,True,57.0,57.0,90.0
ROWLES KYE,10355.7,3441.2,4967.6,1318.3,542.6,86.0,117.0,41.0,30.5,2022-11-30,4.0,DF,Australia,True,90.0,90.0,90.0
LECKIE MATHEW,10531.5,3528.0,4682.3,1100.5,772.0,447.6,112.0,64.0,33.0,2022-11-30,7.0,FW,Australia,True,89.0,89.0,90.0
MOOY AARON,11969.7,3532.2,5986.0,1763.1,567.4,122.1,137.0,36.0,28.8,2022-11-30,13.0,MF,Australia,True,90.0,90.0,90.0
MCGREE RILEY,9622.5,2399.9,4839.2,1651.2,594.7,137.6,136.0,41.0,29.6,2022-11-30,14.0,MF,Australia,True,74.0,74.0,90.0
DUKE MITCHELL,10180.0,3481.6,4375.4,1372.3,771.6,180.2,133.0,59.0,31.9,2022-11-30,15.0,FW,Australia,True,82.0,82.0,90.0
BEHICH AZIZ,10544.2,3924.5,4395.9,1377.1,538.8,307.9,129.0,46.0,31.3,2022-11-30,16.0,DF,Australia,True,90.0,90.0,90.0
SOUTTAR HARRY,9420.8,3759.9,4278.0,948.7,282.6,151.7,97.0,31.0,30.2,2022-11-30,19.0,DF,Australia,True,90.0,90.0,90.0
IRVINE JACKSON,12653.0,3870.6,5214.3,2391.4,988.2,189.8,198.0,70.0,31.0,2022-11-30,22.0,MF,Australia,True,90.0,90.0,90.0
GOODWIN CRAIG,5820.6,1936.5,2516.2,915.0,384.7,68.1,76.0,22.0,29.4,2022-11-30,23.0,FW,Australia,True,46.0,46.0,90.0
WRIGHT BAILEY,2478.3,835.2,1244.6,307.8,73.4,17.1,24.0,5.0,28.9,2022-11-30,8.0,DF,Australia,False,74.0,16.0,90.0
MACLAREN JAMIE,1973.5,483.3,899.9,363.9,163.8,62.6,34.0,14.0,31.8,2022-11-30,9.0,FW,Australia,False,82.0,8.0,90.0
HRUSTIC AJDIN,1079.1,240.6,530.0,176.4,110.0,22.0,15.0,5.0,26.6,2022-11-30,10.0,MF,Australia,False,89.0,1.0,90.0
BACCUS KEANU,6677.9,1702.9,3323.6,1066.5,470.1,114.9,95.0,37.0,31.8,2022-11-30,25.0,MF,Australia,False,46.0,44.0,90.0
EL KAJOUI MUNIR,4533.6,3712.5,692.3,97.9,23.1,7.7,16.0,3.0,26.0,2022-11-27,12.0,GK,Morocco,True,0.0,90.0,90.0
HAKIMI ACHRAF,7512.8,2809.8,3037.4,1048.0,452.3,165.3,89.0,40.0,31.9,2022-11-27,2.0,DF,Morocco,True,68.0,68.0,90.0
MAZRAOUI NOUSSAIR,10293.6,3548.2,4885.3,899.7,709.2,251.2,91.0,54.0,33.5,2022-11-27,3.0,DF,Morocco,True,90.0,90.0,90.0
AMRABAT SOFYAN,11215.0,3506.9,5397.8,1495.0,602.2,214.2,132.0,46.0,32.6,2022-11-27,4.0,MF,Morocco,True,90.0,90.0,90.0
AGUERD NAYEF,9618.5,4116.7,3921.5,954.2,465.5,160.6,103.0,41.0,33.5,2022-11-27,6.0,DF,Morocco,True,90.0,90.0,90.0
SAISS ROMAIN,9496.8,4007.6,3916.5,935.4,447.3,189.9,91.0,40.0,31.9,2022-11-27,5.0,DF,Morocco,True,90.0,90.0,90.0
ZIYECH HAKIM,9703.2,3759.0,3280.7,1431.2,860.7,371.6,126.0,62.0,31.3,2022-11-27,7.0,MF,Morocco,True,90.0,90.0,90.0
OUNAHI AZZEDINE,10151.4,2777.4,4576.3,1737.9,876.1,184.8,132.0,61.0,30.5,2022-11-27,8.0,MF,Morocco,True,78.0,78.0,90.0
AMALLAH SELIM,8231.8,2293.4,4185.0,1190.3,458.5,103.7,113.0,38.0,29.9,2022-11-27,15.0,MF,Morocco,True,67.0,67.0,90.0
BOUFAL SOFIANE,7471.0,2982.4,2909.9,942.8,526.7,109.1,94.0,41.0,28.0,2022-11-27,17.0,FW,Morocco,True,73.0,73.0,90.0
EN-NESYRI YOUSSEF,8659.7,2651.6,3618.9,998.5,884.2,506.6,108.0,71.0,33.4,2022-11-27,19.0,FW,Morocco,True,90.0,90.0,90.0
HAMDALLAH ABDERRAZAK,2596.7,761.1,1129.3,380.9,212.4,112.7,32.0,15.0,31.9,2022-11-27,9.0,FW,Morocco,False,73.0,17.0,90.0
SABIRI ABDELHAMID,3039.7,1011.0,1273.0,477.2,244.7,33.7,43.0,18.0,27.4,2022-11-27,11.0,MF,Morocco,False,90.0,0.0,90.0
ABOUKHLAL ZAKARIA,2764.4,748.3,1215.8,328.1,322.3,149.8,37.0,20.0,31.1,2022-11-27,14.0,FW,Morocco,False,90.0,0.0,90.0
EL YAMIQ JAWAD,1890.7,874.6,680.1,205.7,70.5,59.7,21.0,10.0,31.5,2022-11-27,0.0,0,0,0,0.0,0.0,0.0
ATTIAT-ALLAH YAHYA,3341.7,1082.4,1478.4,433.4,238.3,108.9,38.0,20.0,29.7,2022-11-27,0.0,0,0,0,0.0,0.0,0.0
COURTOIS THIBAUT,3844.0,3059.8,664.2,99.9,20.0,0.0,13.0,1.0,24.0,2022-11-27,1.0,GK,Belgium,True,0.0,90.0,90.0
ALDERWEIRELD TOBY,9328.3,4001.9,4069.0,914.2,229.5,113.8,81.0,22.0,29.4,2022-11-27,2.0,DF,Belgium,True,90.0,90.0,90.0
VERTONGHEN JAN,8398.8,4206.1,2958.1,853.3,274.6,106.7,63.0,24.0,28.1,2022-11-27,5.0,DF,Belgium,True,90.0,90.0,90.0
WITSEL AXEL,10309.3,3167.0,5068.1,1527.8,444.3,102.1,129.0,34.0,29.1,2022-11-27,6.0,MF,Belgium,True,90.0,90.0,90.0
DE BRUYNE KEVIN,10146.0,4279.6,4004.6,1204.3,473.8,183.6,104.0,37.0,30.6,2022-11-27,7.0,MF,Belgium,True,90.0,90.0,90.0
HAZARD EDEN,6791.5,2648.7,2906.8,710.4,400.0,125.6,64.0,26.0,29.0,2022-11-27,10.0,FW,Belgium,True,60.0,60.0,90.0
MEUNIER THOMAS,9591.5,3368.5,3968.0,1195.1,667.6,392.3,112.0,54.0,33.4,2022-11-27,15.0,MF,Belgium,True,81.0,81.0,90.0
HAZARD THORGAN,8931.8,2699.2,3775.5,1547.0,662.7,246.5,126.0,46.0,31.9,2022-11-27,16.0,MF,Belgium,True,74.0,74.0,90.0
ONANA AMADOU,6731.1,2497.2,2773.2,929.6,457.7,73.4,83.0,36.0,29.7,2022-11-27,18.0,MF,Belgium,True,60.0,60.0,90.0
CASTAGNE TIMOTHY,10913.9,3812.2,4599.1,1510.5,827.3,164.8,139.0,67.0,30.6,2022-11-27,21.0,MF,Belgium,True,90.0,90.0,90.0
BATSHUAYI MICHY,7577.0,2917.9,2980.8,1112.3,445.5,120.5,92.0,32.0,29.1,2022-11-27,23.0,FW,Belgium,True,75.0,75.0,90.0
TIELEMANS YOURI,3909.4,1170.9,1755.3,732.6,198.2,52.4,55.0,15.0,29.9,2022-11-27,0.0,0,0,0,0.0,0.0,0.0
LUKAKU ROMELU,1305.2,600.6,492.6,146.4,55.5,9.9,15.0,4.0,26.2,2022-11-27,9.0,FW,Belgium,False,81.0,9.0,90.0
MERTENS DRIES,3657.8,1323.8,1437.9,648.9,175.6,71.3,48.0,13.0,29.0,2022-11-27,14.0,FW,Belgium,False,60.0,30.0,90.0
TROSSARD LEANDRO,2343.5,788.1,1049.0,237.6,121.6,147.2,23.0,13.0,31.0,2022-11-27,17.0,FW,Belgium,False,74.0,16.0,90.0
DE KETELAERE CHARLES,2378.9,790.0,982.5,380.4,178.4,47.6,36.0,17.0,26.9,2022-11-27,22.0,FW,Belgium,False,75.0,15.0,90.0
BOUNOU YASSINE,5124.0,3627.3,1410.1,57.9,28.7,0.0,8.0,2.0,24.3,2022-12-01,1.0,GK,Morocco,True,90.0,90.0,90.0
HAKIMI ACHRAF,8863.3,3391.1,3828.1,1041.4,492.8,109.9,94.0,29.0,29.4,2022-12-01,2.0,DF,Morocco,True,85.0,85.0,90.0
MAZRAOUI NOUSSAIR,10048.5,3802.4,4273.6,1077.2,573.8,321.6,108.0,47.0,31.6,2022-12-01,3.0,DF,Morocco,True,90.0,90.0,90.0
AMRABAT SOFYAN,11242.2,3585.1,5118.6,1598.6,720.6,221.5,140.0,59.0,31.7,2022-12-01,4.0,MF,Morocco,True,90.0,90.0,90.0
AGUERD NAYEF,10028.1,3894.9,4334.1,1147.2,377.1,274.8,110.0,32.0,32.0,2022-12-01,6.0,DF,Morocco,True,90.0,90.0,90.0
SAISS ROMAIN,9814.0,3817.6,4316.2,1120.8,436.7,122.7,94.0,38.0,31.1,2022-12-01,5.0,DF,Morocco,True,90.0,90.0,90.0
ZIYECH HAKIM,7798.2,3133.3,2837.8,1197.8,502.2,127.1,111.0,37.0,29.9,2022-12-01,7.0,MF,Morocco,True,76.0,76.0,90.0
OUNAHI AZZEDINE,9457.8,3058.7,3867.3,1524.6,800.1,207.1,126.0,57.0,32.7,2022-12-01,8.0,MF,Morocco,True,77.0,77.0,90.0
SABIRI ABDELHAMID,7836.2,2368.1,3339.0,1445.0,589.3,94.0,124.0,39.0,30.1,2022-12-01,11.0,FW,Morocco,True,65.0,65.0,90.0
BOUFAL SOFIANE,7185.2,2659.3,2498.3,1229.4,648.8,149.5,108.0,49.0,32.2,2022-12-01,17.0,FW,Morocco,True,65.0,65.0,90.0
EN-NESYRI YOUSSEF,11061.9,3463.5,4663.7,1383.8,953.5,597.3,127.0,81.0,33.2,2022-12-01,19.0,FW,Morocco,True,90.0,90.0,90.0
HAMDALLAH ABDERRAZAK,2215.6,602.7,878.9,395.3,269.9,68.9,36.0,15.0,29.9,2022-12-01,9.0,FW,Morocco,False,76.0,14.0,90.0
ABOUKHLAL ZAKARIA,3459.8,1010.6,1453.8,554.6,323.8,116.9,48.0,23.0,33.2,2022-12-01,14.0,FW,Morocco,False,65.0,25.0,90.0
AMALLAH SELIM,3456.4,1076.0,1534.3,563.1,275.1,7.9,44.0,18.0,26.6,2022-12-01,15.0,MF,Morocco,False,65.0,25.0,90.0
EL YAMIQ JAWAD,1961.9,853.0,718.2,218.0,67.1,105.5,20.0,10.0,32.8,2022-12-01,18.0,DF,Morocco,False,0.0,0.0,90.0
JABRANE YAHYA,1307.2,334.9,540.5,320.9,96.6,14.2,21.0,7.0,27.8,2022-12-01,26.0,DF,Morocco,False,0.0,0.0,90.0
BORJAN MILAN,4080.5,3063.7,687.2,213.8,107.7,8.2,22.0,7.0,26.3,2022-12-01,18.0,GK,Canada,True,90.0,90.0,90.0
JOHNSTON ALISTAIR,10328.9,3634.7,4319.5,1514.2,683.8,177.7,132.0,51.0,31.8,2022-12-01,2.0,DF,Canada,True,90.0,90.0,90.0
ADEKUGBE SAM,7208.4,2627.5,2662.8,1103.6,598.3,217.0,97.0,41.0,30.6,2022-12-01,3.0,DF,Canada,True,61.0,61.0,90.0
MILLER KAMAL,9270.3,3857.4,3875.0,1003.0,422.7,113.1,93.0,28.0,30.7,2022-12-01,4.0,DF,Canada,True,90.0,90.0,90.0
VITORIA STEVEN,8624.7,3713.8,3435.2,1057.4,353.6,63.8,93.0,31.0,32.5,2022-12-01,5.0,DF,Canada,True,84.0,84.0,90.0
HOILETT JUNIOR,8514.6,2632.7,3728.5,1272.9,735.7,145.6,115.0,45.0,31.5,2022-12-01,10.0,MF,Canada,True,76.0,76.0,90.0
BUCHANAN TAJON,11029.5,3600.0,4834.2,1382.0,747.8,466.5,127.0,57.0,35.0,2022-12-01,11.0,FW,Canada,True,90.0,90.0,90.0
KAYE MARK-ANTHONY,7996.4,1995.9,3437.7,1938.3,574.1,49.6,147.0,35.0,27.3,2022-12-01,14.0,MF,Canada,True,60.0,60.0,90.0
LARIN CYLE,7087.1,2571.9,2861.8,1007.1,455.0,191.4,83.0,36.0,30.9,2022-12-01,17.0,FW,Canada,True,60.0,60.0,90.0
DAVIES ALPHONSO,10020.4,3790.7,3991.1,1161.4,607.2,470.0,114.0,60.0,34.9,2022-12-01,19.0,FW,Canada,True,90.0,90.0,90.0
OSORIO JONATHAN,8227.9,2351.5,3816.1,1389.7,472.3,198.3,113.0,38.0,31.8,2022-12-01,21.0,MF,Canada,True,65.0,65.0,90.0
HUTCHINSON ATIBA,3764.7,1060.9,1789.7,666.3,144.2,103.5,56.0,16.0,29.6,2022-12-01,13.0,MF,Canada,False,60.0,30.0,90.0
KONE ISMAEL,3913.1,1292.9,1600.0,681.7,281.7,56.7,54.0,15.0,30.4,2022-12-01,15.0,MF,Canada,False,61.0,29.0,90.0
DAVID JONATHAN,4076.9,1244.7,1714.3,553.2,391.4,173.7,55.0,31.0,31.6,2022-12-01,20.0,FW,Canada,False,60.0,30.0,90.0
LARYEA RICHIE,3272.8,1058.4,1258.7,484.4,310.9,160.4,39.0,29.0,30.1,2022-12-01,22.0,DF,Canada,False,65.0,25.0,90.0
WOTHERSPOON DAVID,2381.8,592.8,918.7,581.6,252.5,36.2,44.0,11.0,28.2,2022-12-01,24.0,MF,Canada,False,76.0,14.0,90.0
RYAN MATHEW,5044.9,3653.5,1217.3,117.0,57.5,0.0,13.0,5.0,25.2,2022-11-22,1.0,GK,Australia,True,85.0,85.0,90.0
ATKINSON NATHANIEL,10017.1,3317.7,4960.4,847.4,528.9,362.6,84.0,46.0,31.2,2022-11-22,3.0,DF,Australia,True,0.0,90.0,90.0
ROWLES KYE,10687.8,3376.3,5307.6,1479.2,458.5,65.2,134.0,37.0,29.3,2022-11-22,4.0,DF,Australia,True,0.0,90.0,90.0
